timestamp,value
2021-02-03T09:47:31.502Z,18.89
2021-02-03T14:18:54.117Z,18.87
2021-02-03T14:19:10.162Z,18.87
2021-02-03T17:18:53.504Z,18.9
2021-02-03T17:19:07.095Z,18.9
2021-02-03T18:18:54.756Z,18.87
2021-02-03T18:19:10.633Z,18.87
2021-02-04T03:18:51.298Z,18.75
2021-02-04T03:19:04.202Z,18.75
2021-02-04T09:18:50.127Z,18.85
2021-02-04T09:19:07.873Z,18.85
2021-02-04T10:18:49.877Z,18.85
2021-02-04T10:19:03.745Z,18.85
2021-02-04T12:18:49.391Z,18.91
2021-02-04T12:19:02.802Z,18.91
2021-02-04T13:18:49.136Z,18.85
2021-02-04T13:19:02.730Z,18.85
2021-02-04T14:18:48.867Z,18.86
2021-02-04T14:19:02.353Z,18.86
2021-02-04T18:18:47.934Z,18.87
2021-02-04T18:19:07.309Z,18.87
2021-02-04T19:18:47.690Z,18.86
2021-02-04T19:19:06.574Z,18.86
2021-02-04T20:18:47.494Z,18.88
2021-02-04T20:19:03.118Z,18.88
2021-02-04T22:18:47.021Z,18.9
2021-02-04T22:19:00.301Z,18.9
2021-02-04T23:18:46.806Z,18.89
2021-02-04T23:18:59.455Z,18.89
2021-02-05T00:18:46.586Z,18.88
2021-02-05T00:18:59.018Z,18.88
2021-02-05T03:18:48.203Z,18.86
2021-02-05T03:19:00.723Z,18.86
2021-02-05T04:18:47.502Z,18.87
2021-02-05T04:19:01.986Z,18.87
2021-02-05T08:18:44.859Z,18.82
2021-02-05T08:18:59.496Z,18.82
2021-02-05T09:18:44.626Z,18.83
2021-02-05T09:18:57.610Z,18.83
2021-02-05T10:18:44.407Z,18.83
2021-02-05T10:18:56.664Z,18.83
2021-02-05T11:18:44.158Z,18.77
2021-02-05T11:18:57.067Z,18.77
2021-02-05T12:18:43.912Z,18.8
2021-02-05T12:18:55.893Z,18.8
2021-02-05T13:18:43.633Z,18.8
2021-02-05T13:18:56.011Z,18.8
2021-02-05T15:18:43.425Z,18.75
2021-02-05T15:18:59.394Z,18.75
2021-02-05T16:18:42.971Z,18.82
2021-02-05T16:19:01.610Z,18.82
2021-02-05T18:18:42.470Z,18.79
2021-02-05T18:18:59.776Z,18.79
2021-02-05T19:18:42.237Z,18.77
2021-02-05T19:18:54.205Z,18.77
2021-02-05T21:18:41.792Z,18.8
2021-02-05T21:18:55.388Z,18.8
2021-02-05T22:18:41.571Z,18.76
2021-02-05T22:18:53.578Z,18.76
2021-02-05T23:18:41.334Z,18.74
2021-02-05T23:18:54.079Z,18.74
2021-02-06T00:18:41.111Z,18.73
2021-02-06T00:18:54.056Z,18.73
2021-02-06T01:18:41.964Z,18.7
2021-02-06T01:18:55.267Z,18.7
2021-02-06T02:18:42.206Z,18.73
2021-02-06T02:18:57.466Z,18.73
2021-02-06T03:18:41.887Z,18.73
2021-02-06T03:18:59.010Z,18.73
2021-02-06T07:18:39.569Z,18.73
2021-02-06T07:18:52.958Z,18.73
2021-02-06T08:18:39.339Z,18.68
2021-02-06T08:18:51.478Z,18.68
2021-02-06T10:18:38.867Z,18.66
2021-02-06T10:18:51.316Z,18.66
2021-02-06T11:18:38.619Z,18.64
2021-02-06T11:18:50.974Z,18.64
2021-02-06T12:18:40.422Z,18.63
2021-02-06T12:18:53.406Z,18.63
2021-02-06T13:18:38.831Z,18.64
2021-02-06T13:18:53.186Z,18.64
2021-02-06T14:18:39.483Z,18.64
2021-02-06T14:18:56.894Z,18.64
