timestamp,value
2021-02-03T09:47:38.461Z,685
2021-02-03T14:18:58.296Z,682
2021-02-03T14:19:17.172Z,682
2021-02-03T17:18:57.912Z,679
2021-02-03T17:19:11.558Z,679
2021-02-03T18:19:01.083Z,680
2021-02-03T18:19:15.019Z,680
2021-02-04T03:18:55.440Z,668
2021-02-04T03:19:08.598Z,668
2021-02-04T09:18:55.265Z,658
2021-02-04T09:19:14.050Z,658
2021-02-04T10:18:54.550Z,653
2021-02-04T10:19:11.608Z,653
2021-02-04T12:18:54.332Z,658
2021-02-04T12:19:07.347Z,658
2021-02-04T13:18:53.516Z,654
2021-02-04T13:19:07.312Z,654
2021-02-04T14:18:53.088Z,656
2021-02-04T14:19:06.861Z,656
2021-02-04T18:18:52.218Z,656
2021-02-04T18:19:12.059Z,656
2021-02-04T19:18:51.649Z,658
2021-02-04T19:19:10.765Z,658
2021-02-04T20:18:52.097Z,655
2021-02-04T20:19:12.250Z,655
2021-02-04T22:18:51.130Z,656
2021-02-04T22:19:06.471Z,656
2021-02-04T23:18:50.996Z,653
2021-02-04T23:19:03.523Z,653
2021-02-05T00:18:51.188Z,655
2021-02-05T00:19:03.097Z,655
2021-02-05T03:18:52.017Z,655
2021-02-05T03:19:04.520Z,655
2021-02-05T04:18:53.562Z,653
2021-02-05T04:19:06.136Z,653
2021-02-05T08:18:49.038Z,648
2021-02-05T08:19:08.057Z,648
2021-02-05T09:18:48.915Z,647
2021-02-05T09:19:03.767Z,647
2021-02-05T10:18:48.476Z,648
2021-02-05T10:19:00.608Z,648
2021-02-05T11:18:48.384Z,647
2021-02-05T11:19:01.890Z,647
2021-02-05T12:18:47.837Z,650
2021-02-05T12:18:59.779Z,650
2021-02-05T13:18:47.489Z,646
2021-02-05T13:19:00.626Z,646
2021-02-05T15:18:51.172Z,649
2021-02-05T15:19:03.660Z,649
2021-02-05T16:18:47.254Z,648
2021-02-05T16:19:05.618Z,648
2021-02-05T18:18:46.861Z,648
2021-02-05T18:19:06.248Z,648
2021-02-05T19:18:46.117Z,649
2021-02-05T19:19:01.928Z,649
2021-02-05T21:18:46.382Z,646
2021-02-05T21:18:59.547Z,646
2021-02-05T22:18:45.623Z,645
2021-02-05T22:18:57.918Z,645
2021-02-05T23:18:45.148Z,644
2021-02-05T23:18:58.468Z,644
2021-02-06T00:18:45.518Z,645
2021-02-06T00:18:58.172Z,645
2021-02-06T01:18:46.718Z,645
2021-02-06T01:19:00.006Z,645
2021-02-06T02:18:49.006Z,645
2021-02-06T02:19:01.691Z,645
2021-02-06T03:18:50.528Z,643
2021-02-06T03:19:03.380Z,643
2021-02-06T07:18:43.621Z,645
2021-02-06T07:19:01.690Z,645
2021-02-06T08:18:43.233Z,631
2021-02-06T08:18:55.735Z,631
2021-02-06T10:18:43.289Z,630
2021-02-06T10:18:55.313Z,630
2021-02-06T11:18:42.782Z,629
2021-02-06T11:18:54.932Z,629
2021-02-06T12:18:44.950Z,629
2021-02-06T12:18:57.435Z,629
2021-02-06T13:18:45.072Z,629
2021-02-06T13:18:57.236Z,629
2021-02-06T14:18:48.336Z,627
2021-02-06T14:19:01.158Z,627
2021-02-06T16:18:41.630Z,627
2021-02-06T16:19:00.855Z,627
2021-02-06T20:18:40.590Z,629
2021-02-06T20:18:53.654Z,629
2021-02-07T00:18:44.740Z,625
2021-02-07T00:18:58.172Z,625
2021-02-07T01:18:44.734Z,627
2021-02-07T01:18:57.846Z,627
2021-02-07T10:18:38.345Z,626
2021-02-07T10:18:51.053Z,626
2021-02-07T11:18:40.337Z,625
2021-02-07T11:18:53.618Z,625
2021-02-07T12:18:42.663Z,626
2021-02-07T12:18:55.635Z,626
2021-02-07T13:18:37.156Z,628
2021-02-07T13:18:55.945Z,628
2021-02-07T14:18:36.441Z,627
2021-02-07T14:18:55.332Z,627
2021-02-07T15:18:36.045Z,629
2021-02-07T15:18:55.233Z,629
2021-02-07T16:18:35.913Z,629
2021-02-07T16:18:52.246Z,629
2021-02-07T18:18:35.802Z,628
2021-02-07T18:18:48.454Z,628
2021-02-07T20:18:35.051Z,629
2021-02-07T20:18:47.310Z,629
2021-02-07T22:18:37.432Z,627
2021-02-07T22:18:50.161Z,627
2021-02-08T00:18:34.887Z,629
2021-02-08T00:18:53.429Z,629
2021-02-08T02:18:34.002Z,627
2021-02-08T02:18:53.055Z,627
2021-02-08T04:18:33.256Z,625
2021-02-08T04:18:49.469Z,625
2021-02-08T05:18:33.854Z,626
2021-02-08T05:18:46.736Z,626
2021-02-08T06:18:33.166Z,623
2021-02-08T06:18:45.823Z,623
2021-02-08T07:18:32.921Z,622
2021-02-08T07:18:47.066Z,622
2021-02-08T09:18:34.784Z,620
2021-02-08T09:18:47.920Z,620
2021-02-08T10:18:38.211Z,620
2021-02-08T10:18:51.178Z,620
2021-02-08T11:18:31.899Z,622
2021-02-08T11:18:49.883Z,622
2021-02-08T13:18:31.604Z,619
2021-02-08T13:18:51.206Z,619
2021-02-08T15:18:31.134Z,621
2021-02-08T15:18:46.948Z,621
2021-02-08T16:18:31.050Z,620
2021-02-08T16:18:44.007Z,620
2021-02-08T17:18:30.507Z,620
2021-02-08T17:18:44.299Z,620
2021-02-08T18:18:30.366Z,619
2021-02-08T18:18:44.796Z,619
2021-02-08T19:18:31.506Z,619
2021-02-08T19:18:44.020Z,619
2021-02-08T20:18:31.143Z,620
2021-02-08T20:18:43.201Z,620
2021-02-08T21:18:34.944Z,619
2021-02-08T21:18:48.461Z,619
2021-02-08T22:18:29.080Z,621
2021-02-08T22:18:47.447Z,621
2021-02-08T23:18:28.909Z,621
2021-02-08T23:18:49.323Z,621
2021-02-09T03:18:28.344Z,616
2021-02-09T03:18:41.478Z,616
2021-02-09T04:18:27.503Z,620
2021-02-09T04:18:39.516Z,620
2021-02-09T05:18:27.986Z,619
2021-02-09T05:18:41.434Z,619
2021-02-09T09:18:26.802Z,621
2021-02-09T09:18:45.767Z,621
2021-02-09T10:18:26.865Z,620
2021-02-09T10:18:45.901Z,620
2021-02-09T11:18:26.259Z,622
2021-02-09T11:18:45.746Z,622
2021-02-09T12:18:26.656Z,621
2021-02-09T12:18:45.472Z,621
2021-02-09T13:18:26.169Z,622
2021-02-09T13:18:44.810Z,622
2021-02-09T15:18:24.933Z,624
2021-02-09T15:18:39.330Z,624
2021-02-09T16:18:24.894Z,624
2021-02-09T16:18:36.938Z,624
2021-02-09T17:18:24.490Z,625
2021-02-09T17:18:37.760Z,625
2021-02-09T18:18:26.396Z,626
2021-02-09T18:18:39.488Z,626
2021-02-09T19:18:28.842Z,623
2021-02-09T19:18:41.394Z,623
2021-02-09T21:18:23.971Z,623
2021-02-09T21:18:42.555Z,623
2021-02-09T22:18:23.550Z,623
2021-02-09T22:18:42.607Z,623
2021-02-10T01:18:22.906Z,620
2021-02-10T01:18:35.396Z,620
2021-02-10T02:18:22.983Z,621
2021-02-10T02:18:36.039Z,621
2021-02-10T03:18:22.985Z,621
2021-02-10T03:18:35.681Z,621
2021-02-10T04:18:22.830Z,620
2021-02-10T04:18:35.889Z,620
2021-02-10T05:18:23.631Z,620
2021-02-10T05:18:36.452Z,620
2021-02-10T06:18:26.437Z,619
2021-02-10T06:18:39.181Z,619
2021-02-10T07:18:28.144Z,620
2021-02-10T07:18:40.711Z,620
2021-02-10T09:18:21.475Z,623
2021-02-10T09:18:41.245Z,623
2021-02-10T11:18:21.039Z,628
2021-02-10T11:18:36.019Z,628
2021-02-10T12:18:20.475Z,636
2021-02-10T12:18:33.649Z,636
