timestamp,value
2021-02-03T09:47:40.915Z,0.396
2021-02-03T14:19:02.229Z,0.396
2021-02-03T14:19:21.428Z,0.396
2021-02-03T17:18:59.949Z,0.396
2021-02-03T17:19:13.713Z,0.396
2021-02-03T18:19:03.453Z,0.396
2021-02-03T18:19:16.981Z,0.396
2021-02-04T03:18:57.461Z,0.394
2021-02-04T03:19:10.574Z,0.394
2021-02-04T09:18:57.430Z,0.395
2021-02-04T09:19:16.178Z,0.395
2021-02-04T10:18:56.569Z,0.395
2021-02-04T10:19:15.704Z,0.395
2021-02-04T12:18:56.507Z,0.396
2021-02-04T12:19:12.060Z,0.396
2021-02-04T13:18:56.222Z,0.395
2021-02-04T13:19:09.510Z,0.395
2021-02-04T14:18:55.508Z,0.395
2021-02-04T14:19:09.608Z,0.395
2021-02-04T18:18:56.377Z,0.396
2021-02-04T18:19:13.945Z,0.396
2021-02-04T19:18:53.494Z,0.395
2021-02-04T19:19:12.849Z,0.395
2021-02-04T20:18:54.115Z,0.396
2021-02-04T20:19:14.812Z,0.396
2021-02-04T22:18:53.378Z,0.396
2021-02-04T22:19:10.627Z,0.396
2021-02-04T23:18:52.999Z,0.396
2021-02-04T23:19:05.864Z,0.396
2021-02-05T00:18:53.058Z,0.396
2021-02-05T00:19:04.987Z,0.396
2021-02-05T03:18:54.034Z,0.395
2021-02-05T03:19:06.855Z,0.395
2021-02-05T04:18:55.917Z,0.396
2021-02-05T04:19:08.303Z,0.396
2021-02-05T08:18:51.416Z,0.395
2021-02-05T08:19:10.617Z,0.395
2021-02-05T09:18:50.957Z,0.395
2021-02-05T09:19:07.907Z,0.395
2021-02-05T10:18:50.660Z,0.395
2021-02-05T10:19:02.773Z,0.395
2021-02-05T11:18:50.487Z,0.394
2021-02-05T11:19:04.084Z,0.394
2021-02-05T12:18:50.081Z,0.395
2021-02-05T12:19:01.883Z,0.395
2021-02-05T13:18:49.462Z,0.395
2021-02-05T13:19:02.701Z,0.395
2021-02-05T15:18:53.313Z,0.394
2021-02-05T15:19:06.061Z,0.394
2021-02-05T16:18:51.526Z,0.395
2021-02-05T16:19:07.776Z,0.395
2021-02-05T18:18:48.860Z,0.394
2021-02-05T18:19:08.286Z,0.394
2021-02-05T19:18:48.100Z,0.394
2021-02-05T19:19:05.649Z,0.394
2021-02-05T21:18:48.678Z,0.395
2021-02-05T21:19:03.285Z,0.395
2021-02-05T22:18:47.605Z,0.394
2021-02-05T22:18:59.940Z,0.394
2021-02-05T23:18:47.450Z,0.394
2021-02-05T23:19:00.719Z,0.394
2021-02-06T00:18:47.653Z,0.394
2021-02-06T00:19:00.136Z,0.394
2021-02-06T01:18:48.880Z,0.393
2021-02-06T01:19:02.218Z,0.393
2021-02-06T02:18:51.128Z,0.394
2021-02-06T02:19:04.056Z,0.394
2021-02-06T03:18:52.679Z,0.394
2021-02-06T03:19:05.443Z,0.394
2021-02-06T07:18:45.881Z,0.394
2021-02-06T07:19:05.628Z,0.394
2021-02-06T08:18:45.543Z,0.393
2021-02-06T08:18:59.867Z,0.393
2021-02-06T10:18:45.336Z,0.393
2021-02-06T10:18:57.473Z,0.393
2021-02-06T11:18:45.043Z,0.392
2021-02-06T11:18:56.876Z,0.392
2021-02-06T12:18:47.140Z,0.392
2021-02-06T12:18:59.351Z,0.392
2021-02-06T13:18:47.057Z,0.392
2021-02-06T13:18:59.359Z,0.392
2021-02-06T14:18:50.638Z,0.392
2021-02-06T14:19:03.166Z,0.392
2021-02-06T16:18:43.714Z,0.392
2021-02-06T16:19:02.962Z,0.392
2021-02-06T20:18:42.561Z,0.391
2021-02-06T20:18:56.017Z,0.391
2021-02-07T00:18:46.957Z,0.391
2021-02-07T00:19:00.502Z,0.391
2021-02-07T01:18:46.850Z,0.391
2021-02-07T01:18:59.767Z,0.391
2021-02-07T10:18:40.293Z,0.39
2021-02-07T10:18:53.193Z,0.39
2021-02-07T11:18:42.795Z,0.39
2021-02-07T11:18:55.672Z,0.39
2021-02-07T12:18:44.887Z,0.39
2021-02-07T12:18:57.942Z,0.39
2021-02-07T13:18:41.415Z,0.391
2021-02-07T13:18:57.883Z,0.391
2021-02-07T14:18:38.482Z,0.39
2021-02-07T14:18:57.394Z,0.39
2021-02-07T15:18:38.174Z,0.39
2021-02-07T15:18:57.378Z,0.39
2021-02-07T16:18:38.153Z,0.39
2021-02-07T16:18:56.207Z,0.39
2021-02-07T18:18:37.762Z,0.39
2021-02-07T18:18:50.476Z,0.39
2021-02-07T20:18:37.032Z,0.391
2021-02-07T20:18:49.328Z,0.391
2021-02-07T22:18:39.445Z,0.392
2021-02-07T22:18:52.028Z,0.392
2021-02-08T00:18:38.826Z,0.392
2021-02-08T00:18:55.578Z,0.392
2021-02-08T02:18:36.145Z,0.392
2021-02-08T02:18:55.364Z,0.392
2021-02-08T04:18:35.324Z,0.391
2021-02-08T04:18:53.493Z,0.391
2021-02-08T05:18:35.962Z,0.392
2021-02-08T05:18:51.096Z,0.392
2021-02-08T06:18:35.100Z,0.392
2021-02-08T06:18:47.820Z,0.392
2021-02-08T07:18:35.773Z,0.391
2021-02-08T07:18:49.129Z,0.391
2021-02-08T09:18:36.712Z,0.392
2021-02-08T09:18:49.804Z,0.392
2021-02-08T10:18:40.181Z,0.391
2021-02-08T10:18:53.307Z,0.391
2021-02-08T11:18:36.016Z,0.392
2021-02-08T11:18:51.854Z,0.392
2021-02-08T13:18:33.737Z,0.392
2021-02-08T13:18:53.554Z,0.392
2021-02-08T15:18:33.158Z,0.393
2021-02-08T15:18:51.112Z,0.393
2021-02-08T16:18:33.481Z,0.393
2021-02-08T16:18:48.908Z,0.393
2021-02-08T17:18:32.668Z,0.393
