timestamp,value
2019-10-28T12:26:13.410Z,23.9
2019-10-28T12:29:16.401Z,23.9
2019-10-28T12:29:48.354Z,23.9
2019-10-28T12:29:52.063Z,23.9
2019-10-28T12:33:21.842Z,23.9
2019-10-28T12:48:08.806400Z,23.9
2019-10-28T12:50:56.720773Z,23.9
2019-10-28T12:54:28.075047Z,23.9
2019-10-28T12:58:02.898673Z,23.9
2019-10-28T13:01:33.063430Z,23.9
2019-10-28T13:05:07.115931Z,23.9
2019-10-28T13:08:41.831364Z,23.9
2019-10-28T13:12:08.482951Z,23.9
2019-10-28T13:22:43.778628Z,23.9
2019-10-28T13:26:20.909095Z,23.9
2019-10-28T16:37:08.589582Z,24.2
2019-10-28T16:40:38.236257Z,24.2
2019-10-28T16:44:10.902180Z,24.2
2019-10-28T16:51:01.150786Z,24.2
2019-10-28T16:51:04.762455Z,24.2
2019-10-28T16:57:47.103864Z,24.3
2019-10-28T18:11:07.372142Z,24.1
2019-10-28T19:11:09.208235Z,23.8
2019-10-28T19:11:52.769875Z,23.8
2019-10-28T21:11:12.690812Z,23.4
2019-10-28T22:11:12.979482Z,23.2
2019-10-28T22:11:15.823036Z,23.2
2019-10-29T00:11:16.173485Z,23
2019-10-29T00:11:51.805392Z,23
2019-10-29T02:11:18.734968Z,22.8
2019-10-29T02:12:55.204832Z,22.8
2019-10-29T03:11:19.770331Z,22.8
2019-10-29T04:11:22.029866Z,22.7
2019-10-29T04:11:26.574759Z,22.7
2019-10-29T05:11:26.019706Z,22.6
2019-10-29T05:12:21.576639Z,22.6
2019-10-29T06:11:25.757807Z,22.6
2019-10-29T08:11:28.376143Z,21
2019-10-29T08:11:32.181703Z,21
2019-10-29T09:11:28.951993Z,22
2019-10-29T09:52:42.624150Z,22.6
2019-10-29T10:30:41.612302Z,23.2
2019-10-29T10:30:49.933608Z,23.2
2019-10-29T14:58:03.975853Z,23.7
2019-10-30T16:05:56.993518Z,25
2019-10-30T16:06:59.002423Z,24.9
2019-10-30T16:07:01.935610Z,24.9
2019-10-30T16:12:08.327949Z,24.8
2019-10-30T16:12:12.617159Z,24.8
2019-10-30T16:28:02.253645Z,24.7
2019-10-30T16:28:03.457973Z,24.7
2019-10-30T16:29:49.418541Z,24.9
2019-10-30T16:29:50.736166Z,24.9
2019-10-30T16:34:50.856308Z,24.8
2019-10-30T16:39:51.377645Z,24.9
2019-10-30T16:50:00.252458Z,24.7
2019-11-04T16:28:19.662038Z,25.5
2019-11-04T16:31:56.838777Z,25
2019-11-04T16:39:23.720682Z,22.7
2019-11-04T16:40:51.416591Z,22.7
2019-11-04T16:41:32.298175Z,22.6
2019-11-04T16:41:34.440678Z,22.6
2019-11-05T10:39:37.312588Z,24.1
2019-11-05T10:47:38.568578Z,24.4
2019-11-05T10:52:38.157919Z,24.5
2019-11-05T10:57:40.822373Z,24.4
2019-11-05T11:02:40.411087Z,24.5
2019-11-05T11:07:43.371440Z,24.6
2019-11-05T11:12:39.584613Z,24.6
2019-11-05T11:17:42.611829Z,24.6
2019-11-05T11:22:41.390603Z,24.6
2019-11-05T11:27:45.948186Z,24.7
2019-11-05T11:37:47.012170Z,24.8
2019-11-05T11:47:35.444368Z,25
2019-11-05T11:52:36.208977Z,25
2019-11-05T11:57:37.988511Z,25
2019-11-05T12:02:41.096069Z,25
2019-11-05T12:07:42.707841Z,25.1
2019-11-05T12:12:42.053343Z,25.1
2019-11-05T12:17:41.357254Z,25
2019-11-05T12:22:44.858179Z,25
2019-11-05T12:27:52.285436Z,25
2019-11-05T12:47:45.401366Z,24.7
2019-11-05T12:52:50.872394Z,24.6
2019-11-05T12:57:49.610065Z,24.6
2019-11-05T13:02:45.591871Z,24.4
2019-11-05T13:12:54.204702Z,24.3
2019-11-05T13:22:50.051032Z,24.1
2019-11-05T13:52:53.919208Z,24.5
2019-11-05T13:57:54.254320Z,24.4
2019-11-05T14:02:55.198877Z,24.5
2019-11-05T14:13:02.618089Z,24.6
2019-11-05T14:48:00.889613Z,24.6
2019-11-05T14:58:03.703150Z,24.8
2019-11-05T15:08:04.864174Z,24.7
2019-11-05T15:13:05.421361Z,24.8
2019-11-05T15:21:02.884931Z,24.7
2019-11-05T15:26:03.222544Z,24.8
2019-11-05T15:31:03.962744Z,24.8
2019-11-05T15:36:06.533682Z,24.9
2019-11-05T15:41:07.267114Z,24.9
2019-11-05T15:56:08.729988Z,25.1
2019-11-05T16:06:12.816227Z,25.1
2019-11-05T16:11:12.326862Z,25.1
2019-11-05T16:16:10.979072Z,25
2019-11-05T16:21:11.513003Z,25.1
2019-11-05T16:26:17.143772Z,25.1
2019-11-05T16:31:19.824567Z,25
2019-11-05T16:36:16.184079Z,25.1
2019-11-05T16:46:21.811371Z,25.1
2019-11-05T16:51:21.388247Z,25.1
2019-11-05T16:56:21.862143Z,25.1
2019-11-05T17:06:26.981140Z,25.2
2019-11-06T15:01:57.012501Z,26.2
2019-11-06T15:20:24.984760Z,26.4
2019-11-07T17:49:59.721611Z,25.4
2019-11-14T14:46:20.537196Z,28.24
2019-11-15T11:34:18.863965Z,24.2
2019-11-15T11:35:36.290927Z,23.4
2019-11-15T11:36:10.887346Z,23.1
2019-11-15T11:37:25.173574Z,22.7
2019-11-15T11:37:47.130425Z,22.6
2019-11-15T15:13:16.991532Z,23.4
2019-11-15T15:18:19.579173Z,23.1
2019-11-15T15:23:24.439849Z,23
2019-11-15T15:28:31.367971Z,22.8
