timestamp,value
2019-04-17T16:57:52.816362Z,0.36
2019-04-17T16:58:22.850365Z,0.36
2019-04-17T16:58:52.847962Z,0.36
2019-04-17T16:59:23.024323Z,0.36
2019-04-17T16:59:52.924332Z,0.36
2019-04-17T17:00:23.605750Z,0.36
2019-04-17T17:00:52.924516Z,0.36
2019-04-17T17:01:22.961656Z,0.39
2019-04-17T17:01:53.211133Z,0.36
2019-04-17T17:02:23.019679Z,0.36
2019-04-17T17:02:53.025433Z,0.36
2019-04-17T17:03:23.046594Z,0.36
2019-04-17T17:03:53.026409Z,0.36
2019-04-17T17:04:23.513862Z,0.36
2019-04-17T17:04:53.052732Z,0.36
2019-04-17T17:05:23.327161Z,0.36
2019-04-17T17:05:53.237578Z,0.36
2019-04-17T17:06:23.141152Z,0.36
2019-04-17T17:06:53.181567Z,0.36
2019-04-17T17:07:23.196820Z,0.36
2019-04-17T17:07:53.177715Z,0.36
2019-04-17T17:08:23.170320Z,0.39
2019-04-17T17:08:53.364001Z,0.36
2019-04-17T17:09:23.371203Z,0.36
2019-04-17T17:09:53.312549Z,0.36
2019-04-17T18:07:33.332864Z,0.36
2019-04-18T01:56:40.313537Z,0.36
2019-04-18T12:42:17.891847Z,0.36
2019-04-18T12:42:48.677964Z,0.36
2019-04-18T12:43:17.859301Z,0.36
2019-04-18T12:43:47.803928Z,0.36
2019-04-18T12:44:17.874877Z,0.36
2019-04-18T12:44:47.811337Z,0.36
2019-04-18T12:45:18.627023Z,0.36
2019-04-18T12:45:47.808367Z,0.36
2019-04-18T12:46:17.858393Z,0.36
2019-04-18T12:46:48.117909Z,0.36
2019-04-18T12:47:17.957846Z,0.36
2019-04-18T12:47:48.543182Z,24.2
2019-04-18T12:48:17.905827Z,56.2
2019-04-18T12:48:47.938539Z,54.61
2019-04-18T12:49:17.992758Z,53.78
2019-04-18T12:49:48.029465Z,53.16
2019-04-18T12:50:18.766951Z,52.71
2019-04-18T12:50:48.118897Z,52.44
2019-04-18T12:51:18.206582Z,52.04
2019-04-18T12:51:48.069400Z,51.62
2019-04-18T12:52:18.215494Z,51.3
2019-04-18T12:52:48.816521Z,51.12
2019-04-18T12:53:18.145324Z,0.36
2019-04-18T12:53:48.344209Z,0.36
2019-04-18T12:54:18.306084Z,0.36
2019-04-18T12:54:48.284049Z,0.36
2019-04-18T12:55:18.691870Z,0.36
2019-04-18T12:55:48.550717Z,0.36
2019-04-18T12:56:18.210651Z,0.36
2019-04-18T12:56:48.090348Z,0.36
2019-04-18T12:57:18.051019Z,0.36
2019-04-18T12:57:48.172650Z,0.36
2019-04-18T12:58:18.245883Z,0.36
2019-04-18T12:58:48.144897Z,0.36
2019-04-18T12:59:18.149970Z,0.36
2019-04-18T12:59:48.184940Z,0.36
2019-04-18T13:00:18.173113Z,0.36
2019-04-18T13:00:48.328895Z,0.36
2019-04-18T13:01:18.204785Z,0.36
2019-04-18T13:01:48.229925Z,0.36
2019-04-18T13:02:18.312934Z,0.36
2019-04-18T13:02:48.313736Z,0.36
