timestamp,value
2021-07-26T11:32:17.689Z,0.336
2021-07-26T12:32:13.873Z,0.337
2021-07-26T13:32:14.339Z,0.336
2021-07-26T14:32:14.045Z,0.336
2021-07-26T15:32:12.986Z,0.335
2021-07-26T16:32:00.985Z,0.335
2021-07-26T17:32:00.729Z,0.335
2021-07-26T18:32:01.004Z,0.335
2021-07-26T19:32:00.964Z,0.335
2021-07-26T20:32:00.899Z,0.336
2021-07-26T21:32:00.274Z,0.336
2021-07-26T22:32:00.271Z,0.335
2021-07-26T23:32:01.147Z,0.334
2021-07-27T00:32:00.222Z,0.335
2021-07-27T01:31:59.806Z,0.335
2021-07-27T02:32:00.210Z,0.335
2021-07-27T03:32:00.207Z,0.334
2021-07-27T04:31:59.970Z,0.335
2021-07-27T05:31:59.824Z,0.334
2021-07-27T06:31:59.608Z,0.334
2021-07-27T07:32:16.888Z,0.334
2021-07-27T08:32:12.008Z,0.333
2021-07-27T09:31:59.387Z,0.334
2021-07-27T10:31:59.032Z,0.334
2021-07-27T11:31:59.099Z,0.333
2021-07-27T12:31:58.814Z,0.334
2021-07-27T13:31:58.499Z,0.332
2021-07-27T14:31:58.294Z,0.331
2021-07-27T15:31:58.395Z,0.332
2021-07-27T16:31:58.402Z,0.332
2021-07-27T17:31:58.404Z,0.331
2021-07-27T18:31:57.864Z,0.331
2021-07-27T19:31:57.985Z,0.332
2021-07-27T20:31:57.765Z,0.331
2021-07-27T21:31:57.638Z,0.332
2021-07-27T22:31:57.711Z,0.331
2021-07-27T23:31:57.281Z,0.331
2021-07-28T00:31:58.036Z,0.331
2021-07-28T01:31:57.113Z,0.331
2021-07-28T02:31:57.602Z,0.33
2021-07-28T03:31:56.948Z,0.331
2021-07-28T04:31:56.828Z,0.33
2021-07-28T05:31:56.980Z,0.33
2021-07-28T06:31:56.660Z,0.33
2021-07-28T07:31:56.489Z,0.33
2021-07-28T08:31:56.969Z,0.329
2021-07-28T09:31:56.562Z,0.329
2021-07-28T10:31:56.395Z,0.328
2021-07-28T11:31:56.207Z,0.327
2021-07-28T12:31:56.176Z,0.327
2021-07-28T13:31:55.944Z,0.326
2021-07-28T14:31:55.998Z,0.325
2021-07-28T15:31:55.830Z,0.325
