timestamp,value
2021-07-26T11:32:09.032Z,14.77
2021-07-26T12:32:08.357Z,14.79
2021-07-26T13:32:09.319Z,14.73
2021-07-26T14:32:08.506Z,14.74
2021-07-26T15:32:07.768Z,14.68
2021-07-26T16:32:00.423Z,14.7
2021-07-26T17:32:00.212Z,14.7
2021-07-26T18:32:00.281Z,14.66
2021-07-26T19:32:00.294Z,14.65
2021-07-26T20:32:00.386Z,14.76
2021-07-26T21:31:59.778Z,14.73
2021-07-26T22:31:59.699Z,14.68
2021-07-26T23:32:00.423Z,14.62
2021-07-27T00:31:59.706Z,14.69
2021-07-27T01:31:59.319Z,14.68
2021-07-27T02:31:59.445Z,14.65
2021-07-27T03:31:59.502Z,14.62
2021-07-27T04:31:59.412Z,14.66
2021-07-27T05:31:59.093Z,14.61
2021-07-27T06:31:59.094Z,14.63
2021-07-27T07:32:11.242Z,14.61
2021-07-27T08:32:06.139Z,14.57
2021-07-27T09:31:58.641Z,14.61
2021-07-27T10:31:58.505Z,14.58
2021-07-27T11:31:58.390Z,14.54
2021-07-27T12:31:58.336Z,14.6
2021-07-27T13:31:57.976Z,14.5
2021-07-27T14:31:57.785Z,14.43
2021-07-27T15:31:57.872Z,14.46
2021-07-27T16:31:57.645Z,14.47
2021-07-27T17:31:57.814Z,14.42
2021-07-27T18:31:57.372Z,14.44
2021-07-27T19:31:57.473Z,14.46
2021-07-27T20:31:57.279Z,14.43
2021-07-27T21:31:57.110Z,14.46
2021-07-27T22:31:57.164Z,14.41
2021-07-27T23:31:56.779Z,14.39
2021-07-28T00:31:57.263Z,14.39
2021-07-28T01:31:56.599Z,14.4
2021-07-28T02:31:57.089Z,14.37
2021-07-28T03:31:56.439Z,14.4
2021-07-28T04:31:56.319Z,14.34
2021-07-28T05:31:56.468Z,14.35
2021-07-28T06:31:56.142Z,14.34
2021-07-28T07:31:55.964Z,14.35
2021-07-28T08:31:56.264Z,14.3
2021-07-28T09:31:55.989Z,14.26
2021-07-28T10:31:55.857Z,14.23
2021-07-28T11:31:55.684Z,14.16
2021-07-28T12:31:55.598Z,14.16
2021-07-28T13:31:55.450Z,14.12
2021-07-28T14:31:55.419Z,14.03
2021-07-28T15:31:55.290Z,14.03
2021-07-28T16:31:55.142Z,13.99
2021-07-28T17:31:54.836Z,14.02
2021-07-28T18:31:55Z,13.97
2021-07-28T19:31:54.660Z,14
2021-07-28T20:31:54.632Z,13.99
2021-07-28T21:31:54.604Z,13.99
2021-07-28T22:31:54.451Z,14.01
2021-07-29T00:31:54.331Z,13.95
2021-07-29T01:31:53.931Z,13.96
2021-07-29T02:31:54.052Z,13.94
2021-07-29T03:31:53.808Z,13.9
2021-07-29T04:31:53.793Z,13.93
2021-07-29T05:31:53.866Z,13.9
2021-07-29T06:31:53.933Z,13.89
2021-07-29T07:31:53.435Z,13.89
2021-07-29T08:31:53.752Z,13.93
2021-07-29T09:31:53.125Z,13.85
2021-07-29T10:31:53.274Z,13.79
2021-07-29T11:31:52.699Z,13.76
2021-07-29T12:31:52.823Z,13.73
2021-07-29T13:31:52.752Z,13.71
2021-07-29T14:31:52.770Z,13.64
2021-07-29T15:31:52.213Z,13.62
2021-07-29T16:31:52.449Z,13.62
2021-07-29T17:31:52.326Z,13.61
2021-07-29T18:31:51.874Z,13.56
2021-07-29T19:31:51.891Z,13.54
2021-07-29T20:31:51.773Z,13.55
2021-07-29T21:31:51.955Z,13.54
2021-07-29T22:31:51.440Z,13.55
2021-07-29T23:31:51.392Z,13.55
2021-07-30T00:31:51.631Z,13.54
2021-07-30T01:31:51.337Z,13.57
2021-07-30T02:31:50.935Z,13.53
2021-07-30T03:31:50.937Z,13.53
2021-07-30T04:31:51.045Z,13.5
2021-07-30T05:31:50.734Z,13.48
2021-07-30T06:31:50.922Z,13.49
2021-07-30T07:31:50.696Z,13.47
2021-07-30T08:31:51.038Z,13.45
2021-07-30T09:31:50.354Z,13.42
2021-07-30T10:31:50.418Z,13.37
2021-07-30T11:31:50.121Z,13.35
2021-07-30T12:31:49.821Z,13.34
2021-07-30T13:31:50.048Z,13.29
2021-07-30T14:31:49.706Z,13.26
2021-07-30T15:31:49.395Z,13.24
2021-07-30T16:31:49.651Z,13.25
2021-07-30T17:31:49.312Z,13.19
2021-07-30T18:31:49.395Z,13.22
2021-07-30T19:31:48.984Z,13.16
2021-07-30T20:31:48.752Z,13.15
2021-07-30T21:31:48.670Z,13.17
2021-07-30T22:31:48.824Z,13.18
2021-07-30T23:31:48.801Z,13.19
2021-07-31T00:31:48.918Z,13.15
2021-07-31T01:31:48.341Z,13.17
2021-07-31T02:31:48.164Z,13.16
2021-07-31T03:31:48.219Z,13.13
2021-07-31T04:31:47.959Z,13.17
2021-07-31T05:31:55.148Z,13.15
2021-07-31T06:31:55.202Z,13.14
2021-07-31T07:31:47.808Z,13.15
2021-07-31T08:31:47.450Z,13.11
2021-07-31T09:31:47.641Z,13.08
2021-07-31T10:31:47.401Z,13.05
2021-07-31T11:31:47.063Z,13.04
2021-07-31T12:31:47.174Z,13
2021-07-31T13:31:47.072Z,12.94
2021-07-31T14:31:46.862Z,12.9
2021-07-31T15:31:46.789Z,12.9
2021-07-31T16:31:46.732Z,12.87
2021-07-31T17:31:46.507Z,12.86
2021-07-31T18:31:46.487Z,12.86
2021-07-31T19:31:46.074Z,12.85
2021-07-31T20:31:45.939Z,12.86
2021-07-31T21:31:46.084Z,12.86
2021-07-31T22:31:45.890Z,12.85
2021-07-31T23:31:45.999Z,12.83
2021-08-01T00:31:45.499Z,12.86
2021-08-01T02:31:45.927Z,12.85
2021-08-01T03:31:45.195Z,12.85
2021-08-01T04:31:45.584Z,12.86
2021-08-01T06:31:51.572Z,12.81
2021-08-01T07:31:45.158Z,12.82
2021-08-01T08:31:44.802Z,12.8
2021-08-01T09:31:44.905Z,12.83
2021-08-01T10:31:44.880Z,12.79
2021-08-01T11:31:44.489Z,12.8
2021-08-01T13:31:44.538Z,12.76
2021-08-01T14:31:44.684Z,12.71
2021-08-01T16:31:43.924Z,12.67
2021-08-01T17:31:43.684Z,12.67
2021-08-01T18:31:44.567Z,12.67
2021-08-01T22:31:43.129Z,12.65
2021-08-01T23:31:43.077Z,12.63
2021-08-02T00:31:43.122Z,12.65
2021-08-02T02:31:43Z,12.62
2021-08-02T03:31:42.850Z,12.64
2021-08-02T04:31:42.558Z,12.63
2021-08-02T06:31:42.483Z,12.62
2021-08-02T09:31:42.742Z,12.57
2021-08-02T10:31:42.037Z,12.55
2021-08-02T12:31:41.934Z,12.54
2021-08-02T15:31:41.626Z,12.57
2021-08-02T16:31:41.177Z,12.58
2021-08-02T17:31:41.036Z,12.54
2021-08-02T18:31:40.941Z,12.55
2021-08-02T19:31:40.668Z,12.54
2021-08-02T20:31:41.122Z,12.55
2021-08-02T21:31:40.677Z,12.53
2021-08-02T22:31:40.565Z,12.54
2021-08-03T04:31:39.970Z,12.5
2021-08-03T05:31:39.916Z,12.5
2021-08-03T06:31:40.054Z,12.52
2021-08-03T11:31:39.122Z,12.46
2021-08-03T12:31:39.522Z,12.41
2021-08-03T13:31:39.159Z,12.4
2021-08-03T15:31:38.744Z,12.39
2021-08-03T17:31:38.652Z,12.37
2021-08-03T20:31:38.246Z,12.37
2021-08-03T21:31:37.784Z,12.37
2021-08-03T22:31:37.921Z,12.37
2021-08-04T01:31:37.850Z,12.36
2021-08-04T02:31:37.767Z,12.39
2021-08-04T03:31:37.500Z,12.36
2021-08-04T04:31:37.364Z,12.37
2021-08-04T05:31:37.359Z,12.36
2021-08-04T06:31:37.165Z,12.35
